mode,month,raw_return,cash_collateral_return,gross_return,net_return,portfolio_vol_scalar,gross_exposure,turnover,transaction_cost,management_fee,ex_ante_raw_vol
Baseline,1989-03,0.005491548282931735,0.00759920209395,0.021303150388033654,0.020067130110270365,2.476641181356461,1.807588460656856,1.768105331420485,0.0005304315994261455,0.0007055886783371434,0.04037726609440849
Baseline,1989-04,0.00442756627393364,0.00804284017988,0.019552279180461873,0.01830811209139659,2.5787550744091687,2.7258565217016426,1.7952613690938042,0.0005385784107281412,0.0007055886783371434,0.038778401637430224
Baseline,1989-05,0.0015568707106680525,0.00792831196428,0.01239529060277289,0.01127261277925528,2.8466343320741525,3.19470260403851,1.3902971506015556,0.00041708914518046665,0.0007055886783371434,0.035129204644678294
Baseline,1989-06,-0.005516610341041481,0.00766052142492,-0.009016089933336024,-0.010378278260718722,3.0,2.812489131143163,2.1886654968185155,0.0006565996490455546,0.0007055886783371434,0.03244412205458945
Baseline,1989-07,-0.006002594769631481,0.00736120118696,-0.010779142045163725,-0.012172870887500829,3.0,3.357340894225659,2.2938005466665325,0.0006881401639999597,0.0007055886783371434,0.03273166834713021
Baseline,1989-08,0.001196449196346885,0.007022327866,0.010636881030636092,0.009398156429899173,3.0,2.7588293632975422,1.777119741332582,0.0005331359223997746,0.0007055886783371434,0.03304547513948853
Baseline,1989-09,0.0038112335879825904,0.00692968976937,0.01844262253252782,0.01725604582581338,3.0,3.3702831207020645,1.603293427924322,0.00048098802837729656,0.0007055886783371434,0.03273876029567266
Baseline,1989-10,0.0013362895795491242,0.00703775843886,0.011074840627303129,0.009926846418379,3.0,2.5893197820413154,1.4746851019566216,0.00044240553058698645,0.0007055886783371434,0.03227933154949122
Baseline,1989-11,0.0016541173654768307,0.00689878955913,0.011895375878392178,0.010762003751743786,3.0,3.3634060941548314,1.425944827704162,0.0004277834483112485,0.0007055886783371434,0.031838630994561384
Baseline,1989-12,0.004517691784986548,0.00673639209102,0.020380766275609696,0.019088230096145967,3.0,2.6890751254632477,1.9564916704219548,0.0005869475011265864,0.0007055886783371434,0.03152660927733555
Baseline,1990-01,0.006165095562447831,0.00668219550496,0.025301071313868828,0.02415335459786046,3.0,3.0714025234127242,1.4737601255707422,0.0004421280376712227,0.0007055886783371434,0.03152519573488226
Baseline,1990-02,0.003690768535475744,0.00655819693656,0.01770311690369608,0.016603332430676417,3.0,2.9899867201747514,1.3139859822750706,0.00039419579468252114,0.0007055886783371434,0.030922972689889586
Baseline,1990-03,0.008674841843372489,0.00660471609185,0.03280112622451914,0.031675572588453826,3.0,2.875748632914829,1.399883192427242,0.00041996495772817253,0.0007055886783371434,0.03092863481160703
Baseline,1990-04,0.012418488165862862,0.00670542654334,0.04421070482145528,0.0429707842740064,3.0,2.9708737584083584,1.7811062303724567,0.0005343318691117371,0.0007055886783371434,0.02882928953094584
Baseline,1990-05,-0.015300330535448603,0.00675960937821,-0.03945165500146708,-0.040377963473695294,3.0,3.0261756110363676,0.7357326463035673,0.0002207197938910702,0.0007055886783371434,0.029363698074135882
Baseline,1990-06,-0.0001607264970429156,0.00670542654334,0.006220013833052818,0.005043219516374108,3.0,2.916458855077279,1.5706854611385543,0.00047120563834156633,0.0007055886783371434,0.031020221553249454
Baseline,1990-07,0.011432366083815248,0.00661246698576,0.041136353667100556,0.039735557197232485,3.0,2.558328265105412,2.3173593051030963,0.0006952077915309289,0.0007055886783371434,0.03103610868807327
Baseline,1990-08,-0.0033557388721973088,0.00651165411999,-0.003621116729160101,-0.004525238641184995,3.0,2.4548037789540147,0.6617774456258353,0.0001985332336877506,0.0007055886783371434,0.03155887389285641
Baseline,1990-09,0.0012101300343377538,0.00641073005938,0.010064393613353984,0.009169083213356794,3.0,2.463320789675591,0.6324057388668188,0.00018972172166004567,0.0007055886783371434,0.031401560674498084
Baseline,1990-10,-0.005520403175052978,0.00648061241802,-0.01018792388724521,-0.011393291441322072,3.0,3.4080337533207605,1.6659295857990666,0.00049977887573972,0.0007055886783371434,0.03137408005702557
Baseline,1990-11,-0.011547339504719497,0.00648061241802,-0.02838590759150672,-0.029675148663815574,3.0,3.1330008412734975,1.9455079799056993,0.0005836523939717099,0.0007055886783371434,0.028493407238092752
Baseline,1990-12,-3.075175920773035e-05,0.0064573242285,0.006364473228637424,0.00505514260076299,3.0,2.658068313077233,2.0124731651243004,0.0006037419495372901,0.0007055886783371434,0.029400800685630037
Baseline,1991-01,0.002840554467842582,0.00629414071368,0.014869440665784106,0.013765171831469067,3.0,2.622353251905884,1.3289338532596497,0.00039868015597789493,0.0007055886783371434,0.026858791107016427
Baseline,1991-02,-0.008966460823392803,0.00578719588441,-0.021267858581292987,-0.02222207699854615,3.0,2.828121006363775,0.82876579638673,0.00024862973891601897,0.0007055886783371434,0.026690311426777545
Baseline,1991-03,-0.006276749749301555,0.00527742471785,-0.013652199752878902,-0.014860493644498273,3.0,2.3058443441324683,1.6756840442740903,0.000502705213282227,0.0007055886783371434,0.027038092044711123
Baseline,1991-04,0.002670103841296528,0.00522235632413,0.01327450054906465,0.011800744897886064,3.0,2.271638875960661,2.5605565761381373,0.0007681669728414412,0.0007055886783371434,0.02446052962401609
Baseline,1991-05,0.003682692514776688,0.00491493768553,0.016017315842535185,0.014734078035634889,3.0,2.3049020431590517,1.9254970952105115,0.0005776491285631535,0.0007055886783371434,0.02435896429463954
Baseline,1991-06,-0.007444169545798022,0.00479642376289,-0.017643201049617585,-0.018915908138836132,3.0,3.18280383539677,1.8903947029380093,0.0005671184108814028,0.0007055886783371434,0.024405928374609
Baseline,1991-07,-0.0033663420617714114,0.00492283314968,-0.005225908856518746,-0.006605464199300037,3.0,2.607832381969787,2.246555548147156,0.0006739666644441467,0.0007055886783371434,0.021716972042442367
Baseline,1991-08,-0.0005287162575036418,0.00485174939459,0.0032579050257324216,0.0018736031878941969,3.0,2.08679778539474,2.2623771983369374,0.0006787131595010812,0.0007055886783371434,0.021637916626949798
Baseline,1991-09,0.0015516355301440493,0.00459063466587,0.009266910231862546,0.008090662227384872,3.0,2.324584590935197,1.568864420468438,0.0004706593261405314,0.0007055886783371434,0.021314580711844177
Baseline,1991-10,0.0075408298094012845,0.00444789316734,0.027171005011699778,0.02601042470271928,3.0,3.0567538652472113,1.5166387688111795,0.00045499163064335386,0.0007055886783371434,0.021316440661094588
Baseline,1991-11,-0.001140898161467359,0.00433671753224,0.0008991797886599429,-0.00040419880645062593,3.0,2.8162208477801536,1.992633055911418,0.0005977899167734253,0.0007055886783371434,0.021550902598435763
Baseline,1991-12,0.006893961319124041,0.00402629820309,0.024791453592676316,0.023533446828514677,3.0,2.7919864465909012,1.841393619414982,0.0005524180858244947,0.0007055886783371434,0.021491059122027804
Baseline,1992-01,0.0009900093506596396,0.00365079488139,0.006631665896578598,0.00556880567827822,3.0,2.3479072761068362,1.1909051332107838,0.0003572715399632352,0.0007055886783371434,0.021713150477420198
Baseline,1992-02,-0.0025500095722943094,0.0033139261898,-0.004361454157600475,-0.005582184986586965,3.0,2.6425089140171067,1.7171405021644888,0.0005151421506493466,0.0007055886783371434,0.021658552978795022
Baseline,1992-03,-0.0056719470527269444,0.0033299957965,-0.013742508041211465,-0.014704730952289543,3.0,2.4332010260454022,0.8554474424697837,0.0002566342327409351,0.0007055886783371434,0.02116077150305986
Baseline,1992-04,0.0021891356331438416,0.0034744950035,0.010064720325389409,0.008849922907815538,3.0,2.04931991132453,1.6973624641224256,0.0005092087392367276,0.0007055886783371434,0.021229547679422874
Baseline,1992-05,0.0006236132683158887,0.0032737397822,0.005150704229843317,0.0038765719183243954,3.0,2.6860037867107516,1.8951454439392597,0.0005685436331817779,0.0007055886783371434,0.0211134094087314
Baseline,1992-06,0.011593660135345452,0.00312892192348,0.03801872930162897,0.03664475039884505,3.0,3.097081244708052,2.227967414822594,0.0006683902244467783,0.0007055886783371434,0.021097797398965605
Baseline,1992-07,0.000897153554193929,0.0031611235489,0.005861092251163269,0.004607305741524509,3.0,2.9529850949543492,1.82732610433872,0.0005481978313016159,0.0007055886783371434,0.02184998280059251
Baseline,1992-08,0.0099638230980593,0.0027658678568,0.03274001300509122,0.031496415063222635,3.0,3.0445787763171426,1.7933642117714612,0.0005380092635314384,0.0007055886783371434,0.021503890774003744
Baseline,1992-09,-0.0055412271895411815,0.00271735123026,-0.013951502719925513,-0.015278144221142003,3.0,2.8191623740533878,2.0701760762644876,0.0006210528228793462,0.0007055886783371434,0.022157105662605783
Baseline,1992-10,-0.01911038565420408,0.00257164621896,-0.05490694619668379,-0.05610587783280012,3.0,3.2070351262689805,1.6444765259306016,0.0004933429577791805,0.0007055886783371434,0.022400788344788036
Baseline,1992-11,0.003774431305424316,0.00267690097346,0.014030506226240025,0.012734500367437646,3.0,2.6154411583084842,1.9680572682174522,0.0005904171804652357,0.0007055886783371434,0.025143675633657218
Baseline,1992-12,-0.006841117203460553,0.00293547300505,-0.017648124349957106,-0.01882874381331035,3.0,2.692561286606895,1.5834359500536785,0.0004750307850161036,0.0007055886783371434,0.02521742687960908
Baseline,1993-01,0.0035176391924958126,0.00285474799877,0.013437791496592855,0.012158480481938239,3.0,2.429530375191545,1.9124077877249066,0.000573722336317472,0.0007055886783371434,0.025401012411283144
Baseline,1993-02,0.013293561431376761,0.00262024044014,0.042605421716038316,0.04138715090131938,3.0,2.5319646940059433,1.7089404546059912,0.0005126821363817973,0.0007055886783371434,0.025221542773444173
Baseline,1993-03,-0.00571079917251472,0.00256354466263,-0.014612772521128359,-0.015810399082306692,3.0,2.6169609400092924,1.640126276137297,0.0004920378828411891,0.0007055886783371434,0.02631508046910606
Baseline,1993-04,-0.0021435214693000205,0.00255544238609,-0.003891554958664334,-0.004938387104542538,3.0,2.4933328507806545,1.1374782251368685,0.0003412434675410605,0.0007055886783371434,0.026010619288843403
Baseline,1993-05,0.0006169872094783616,0.00253923567186,0.004394897328089176,0.0032301500006631807,3.0,2.981175322595998,1.5305288302961717,0.0004591586490888515,0.0007055886783371434,0.02489799302284321
Baseline,1993-06,0.0015760388080480385,0.00254733938921,0.007287499930558106,0.0058800766659021465,3.0,2.375147624741796,2.339448621062719,0.0007018345863188158,0.0007055886783371434,0.023354057578968804
Baseline,1993-07,0.005366683132454912,0.00263643275829,0.018778928853295795,0.017518370395386996,3.0,2.5631484652275613,1.8498992652388573,0.0005549697795716572,0.0007055886783371434,0.023378997673534033
Baseline,1993-08,0.010310620119700537,0.00259594656807,0.03360810438391493,0.0324128019938888,3.0,2.9869769777530166,1.6323790389632618,0.0004897137116889786,0.0007055886783371434,0.02258902057809301
Baseline,1993-09,0.009854006980016199,0.00257974705522,0.03221803053173522,0.03095191602069193,3.0,3.4491543387604633,1.868419442353828,0.0005605258327061485,0.0007055886783371434,0.02334449892210668
Baseline,1993-10,0.008340198392242025,0.00256354466263,0.027648281252577345,0.026650062249243132,3.0,3.232470962306312,0.9754344166569027,0.0002926303249970708,0.0007055886783371434,0.02402614988183775
Baseline,1993-11,0.0016461427542912293,0.00266071584333,0.007612283860523927,0.006376085478642741,3.0,3.0211426030491557,1.7686990118134753,0.0005306097035440426,0.0007055886783371434,0.024225695029761646
Baseline,1993-12,0.006313882507129837,0.00274969851686,0.021743429858345875,0.020579269353320835,3.0,3.6117841336918284,1.528572755626324,0.00045857182668789724,0.0007055886783371434,0.02313237440900367
Baseline,1994-01,0.006246692685216247,0.00267690097346,0.021467144362298685,0.02003499321326849,3.0,2.5012873111912,2.4218749023101664,0.0007265624706930499,0.0007055886783371434,0.023328793019522762
Baseline,1994-02,-0.00892142854607756,0.00258784717155,-0.02424570034757012,-0.02545428690719963,3.0,3.5744277414154317,1.6766596043078952,0.0005029978812923685,0.0007055886783371434,0.023496599989923327
Baseline,1994-03,-0.01896992476791866,0.00281435867601,-0.05425558014480747,-0.05539071057678978,3.0,3.247263909186528,1.4318058454838865,0.00042954175364516594,0.0007055886783371434,0.023489915488683767
Baseline,1994-04,-0.0030937968649990726,0.00308865389487,-0.006221403703338235,-0.00753229885464117,3.0,2.3417671978787604,2.017688243219306,0.0006053064729657919,0.0007055886783371434,0.025899841378078957
Baseline,1994-05,0.004640854640520158,0.00328177848034,0.017250033172569568,0.01596170247466885,3.0,2.4586689756813263,1.9424733985452474,0.0005827420195635742,0.0007055886783371434,0.025976574974707244
Baseline,1994-06,0.010508186959771555,0.00368281283577,0.03532347277253289,0.03410623686518539,3.0,2.3605071602415446,1.705490763367879,0.0005116472290103637,0.0007055886783371434,0.026019956869230747
Baseline,1994-07,0.006785705256305812,0.00369081556915,0.024123065697890356,0.022796459878749113,3.0,2.477957013345504,2.0700571360136673,0.0006210171408041002,0.0007055886783371434,0.02614757205868244
Baseline,1994-08,-0.0014075107746434376,0.00385871104551,-0.0003801148105387897,-0.0015961154352636597,3.0,2.5766668165309476,1.7013731546257551,0.0005104119463877265,0.0007055886783371434,0.02619121625072051
Baseline,1994-09,0.0010274674962131593,0.00392259006298,0.0070170835529916875,0.005753645023907196,3.0,2.2903300928609394,1.8594995024911598,0.000557849850747348,0.0007055886783371434,0.02621971262924291
Baseline,1994-10,0.00413462131075475,0.00409802718036,0.016552722484160176,0.015163613079668632,3.0,2.4641927042721026,2.2784024205146713,0.0006835207261544013,0.0007055886783371434,0.026221092368538226
Baseline,1994-11,0.0006584881465661085,0.004479632788,0.00646394658297389,0.005104357838601765,3.0,3.144999070976236,2.1800002201166033,0.0006540000660349809,0.0007055886783371434,0.026024320563135295
Baseline,1994-12,-0.0005940304338229258,0.00470150179127,0.0029110319843550503,0.001682798072774583,3.0,2.4606103473011873,1.7421507774777463,0.0005226452332433238,0.0007055886783371434,0.025985053838663365
Baseline,1995-01,0.007188842730003457,0.00509636095616,0.026772799958397986,0.02573441240491171,3.0,2.7611263475971173,1.109329583830441,0.0003327988751491323,0.0007055886783371434,0.02580510725422061
Baseline,1995-02,-0.0068211827195301345,0.00505695174825,-0.0155100795859765,-0.016824449577058097,3.0,2.4990083197444823,2.0292710424815152,0.0006087813127444547,0.0007055886783371434,0.026032440488975073
Baseline,1995-03,0.013982049670621555,0.00499386163816,0.04714948391444351,0.045766038740518176,3.0,2.3555144885362918,2.2595216519606405,0.0006778564955881921,0.0007055886783371434,0.026369431329324483
Baseline,1995-04,-0.008145572884023976,0.0049859723103,-0.019572587144325748,-0.02073461743113219,3.0,2.421998418210632,1.5214720282309933,0.0004564416084692979,0.0007055886783371434,0.027025075649528288
Baseline,1995-05,0.006012379143813646,0.00495440818448,0.02308090895723569,0.02177541528107605,3.0,2.2092916788204837,1.9996833260749916,0.0005999049978224974,0.0007055886783371434,0.027629961504844175
Baseline,1995-06,0.015044110360463261,0.00488334900343,0.050236077008828595,0.04907963371879828,3.0,2.6066349764379875,1.5028487056439048,0.0004508546116931715,0.0007055886783371434,0.02774339159823821
Baseline,1995-07,0.00041545422942972066,0.00478851736509,0.006040848282755196,0.004987380327888741,3.0,2.9813574609665574,1.1595975884310363,0.00034787927652931095,0.0007055886783371434,0.0282327716716566
Baseline,1995-08,-0.008602317654793445,0.00468567186769,-0.021242204010186283,-0.022376190732087495,3.0,3.043817410938265,1.427993478546898,0.00042839804356406937,0.0007055886783371434,0.028239357093548814
Baseline,1995-09,0.014119310923599686,0.00468567186769,0.047242080012446674,0.04601523947029093,3.0,2.902833878033604,1.737506212728672,0.0005212518638186016,0.0007055886783371434,0.028427378521966803
Baseline,1995-10,0.0064960546630734506,0.00465400378732,0.024232865765554168,0.02307768607904169,3.0,2.269445950355362,1.498636693917783,0.0004495910081753349,0.0007055886783371434,0.029073588032325213
Baseline,1995-11,0.0025546945315220683,0.00470150179127,0.01240161808858442,0.011110270388337576,3.0,3.464428135308915,1.9525300730323383,0.0005857590219097014,0.0007055886783371434,0.026392684185938042
Baseline,1995-12,0.011719150096108919,0.00466192183687,0.039983273410424625,0.0387783889145999,3.0,2.967298094598511,1.6643193916252714,0.0004992958174875814,0.0007055886783371434,0.026382156112010804
Baseline,1996-01,0.005855630742334159,0.00456685990481,0.022213977667576268,0.02100219546851032,3.0,2.7876039375290094,1.6873117357626888,0.0005061935207288066,0.0007055886783371434,0.026309190978609624
Baseline,1996-02,0.00966535416308767,0.00438438080939,0.03350757307857877,0.032274985257427134,3.0,2.9794698220549733,1.7566638093816245,0.0005269991428144873,0.0007055886783371434,0.026359576386129426
Baseline,1996-03,-0.0017022416557922577,0.00419357822338,-0.0009345621946127425,-0.0021865824806482897,3.0,2.759697655849896,1.8214386923280128,0.0005464316076984039,0.0007055886783371434,0.025956974631665033
Baseline,1996-04,0.006311775925090421,0.0043049281854,0.0233217711869107,0.022075929409979135,3.0,2.887959923618745,1.8008436619814039,0.0005402530985944212,0.0007055886783371434,0.025598412130643493
Baseline,1996-05,0.001881526637743674,0.00436055228096,0.010029745680006696,0.008855481695991058,3.0,2.6245124354577585,1.5622510189283179,0.0004686753056784953,0.0007055886783371434,0.025472659027274917
Baseline,1996-06,-0.0043134157720015115,0.00436055228096,-0.0086361216599945,-0.009992459202004547,3.0,2.8946537304512723,2.169162878909681,0.0006507488636729043,0.0007055886783371434,0.025437273309592574
Baseline,1996-07,-0.010951772724263346,0.00443995653809,-0.028561237819432428,-0.029848059138873465,3.0,2.6516417124607896,1.9374421370129806,0.0005812326411038943,0.0007055886783371434,0.025802290747550617
Baseline,1996-08,-0.0024029356465296186,0.00449549846226,-0.0027457156578404307,-0.004146856368871284,3.0,2.569806996844327,2.3185067756456994,0.0006955520326937098,0.0007055886783371434,0.027019668983031094
Baseline,1996-09,0.0026002991951355053,0.0043923222705,0.012227483912100823,0.010757335468140183,3.0,2.954725021495679,2.5485325520783233,0.0007645597656234969,0.0007055886783371434,0.026792387892727938
Baseline,1996-10,0.019809193251783697,0.004479632788,0.0641734262781346,0.06264968739736294,3.0,3.2794537341449645,2.727167341448387,0.0008181502024345161,0.0007055886783371434,0.026422853553577482
Baseline,1996-11,0.014758784799587737,0.00440026304097,0.04887144504558316,0.04770626437830377,3.0,3.7196821831900366,1.5319732964741766,0.000459591988942253,0.0007055886783371434,0.028116115162110655
Baseline,1996-12,0.008028616605123216,0.00437643865752,0.028567698717120837,0.02753343201882617,3.0,3.8211320044727777,1.0955933998584133,0.000328678019957524,0.0007055886783371434,0.028986707971984927
Baseline,1997-01,0.00038208114735946127,0.00442408120978,0.005575395725932353,0.004376045862118939,3.0,3.5469740751606182,1.6458706182542355,0.0004937611854762706,0.0007055886783371434,0.029073623136419625
Baseline,1997-02,0.005140719380039045,0.00441614251048,0.019906407098763124,0.01838378580000678,3.0,3.170232593798354,2.7234420680640015,0.0008170326204192005,0.0007055886783371434,0.029039539837170877
Baseline,1997-03,-0.004234453175598737,0.00436849581475,-0.008390358284972255,-0.00973589741499438,3.0,3.1825861149281764,2.1331681722832703,0.0006399504516849811,0.0007055886783371434,0.028226919481456426
Baseline,1997-04,0.0008930899482842904,0.00449549846226,0.007186812960580324,0.005996609863889194,3.0,3.644191690693485,1.6153813945132918,0.00048461441835398754,0.0007055886783371434,0.025413027193948785
Baseline,1997-05,-0.0015801194494415353,0.00463816562854,-0.0001241792869428604,-0.0015135517003551419,3.0,2.8064837923194963,2.279279116917127,0.000683783735075138,0.0007055886783371434,0.02515916425684679
Baseline,1997-06,0.006378148307379813,0.00463024551906,0.023853287619059804,0.022361885061550353,3.0,2.898396484800072,2.619379597241021,0.0007858138791723063,0.0007055886783371434,0.025331039119063946
Baseline,1997-07,0.022124002153342925,0.00459855821104,0.07127578020635883,0.06979558733438633,3.0,3.426312679310057,2.582013978784508,0.0007746041936353525,0.0007055886783371434,0.025048720450128403
Baseline,1997-08,-0.0013606507487000645,0.00455100662487,0.0004504773870552814,-0.0005965224171911235,3.0,3.9855611894340206,1.1380370863642046,0.00034141112590926144,0.0007055886783371434,0.0272369716002259
Baseline,1997-09,0.008399280232623686,0.00455100662487,0.02986352286268934,0.02874694247560155,3.0,3.866383885080277,1.3699723625021578,0.00041099170875064735,0.0007055886783371434,0.02723391923065101
Baseline,1997-10,0.0028699801367829446,0.00455100662487,0.01320013093106609,0.01197593217443996,3.0,2.8598740743394013,1.7287002609632833,0.0005186100782889851,0.0007055886783371434,0.02730992051721935
Baseline,1997-11,0.0030016065893374126,0.00459063466587,0.01363679227166914,0.012153376002643771,3.0,4.045504663125862,2.592758635627418,0.0007778275906882255,0.0007055886783371434,0.027317474053076142
Baseline,1997-12,0.017775411368634683,0.00466192183687,0.058236758678030354,0.05711581707392579,3.0,3.9785831864449137,1.384509752558064,0.0004153529257674192,0.0007055886783371434,0.027253788326577544
Baseline,1998-01,0.012469010697296437,0.00470941572434,0.04229261308136367,0.04107767150695721,3.0,3.932697223604357,1.6978429868977314,0.0005093528960693195,0.0007055886783371434,0.028232204913419972
Baseline,1998-02,0.008955799428121414,0.00450343026581,0.031491824004771685,0.03022513776091331,3.0,3.606346275309751,1.8703252184040975,0.0005610975655212292,0.0007055886783371434,0.028564947243228528
Baseline,1998-03,0.003617253286596186,0.00450343026581,0.015404060269388564,0.01415973727896465,3.0,3.435950530029501,1.7957810402892374,0.0005387343120867712,0.0007055886783371434,0.027829368191033266
Baseline,1998-04,0.0026130208002663564,0.0045351505924,0.012409764321690053,0.011217429012030806,3.0,3.198610221389272,1.6224887710736768,0.0004867466313221031,0.0007055886783371434,0.027336864923114025
Baseline,1998-05,0.015002713592846485,0.0045351505924,0.04974741006725414,0.048386354708557594,3.0,3.5291902369725805,2.18488893453134,0.0006554666803594019,0.0007055886783371434,0.026270517553672927
Baseline,1998-06,0.01367804654595117,0.00454307895277,0.04576363992675736,0.044733192503276537,3.0,3.9098893601756037,1.0828624838122751,0.0003248587451436825,0.0007055886783371434,0.026879562703499223
Baseline,1998-07,0.007020119031108225,0.00455100662487,0.025707209542848553,0.024424019090305168,3.0,3.9533301647795236,1.9253392473541424,0.0005776017742062427,0.0007055886783371434,0.026722306917625237
Baseline,1998-08,0.028156853950400552,0.00454307895277,0.08939739723564655,0.08817750752612873,3.0,3.948318783014642,1.7143367706022767,0.000514301031180683,0.0007055886783371434,0.02657636664941769
Baseline,1998-09,-0.005058770982426658,0.0045351505924,-0.010709989219533145,-0.012040358171699636,3.0,3.392213913867466,2.0826009127644953,0.0006247802738293486,0.0007055886783371434,0.028294297902004696
Baseline,1998-10,-0.004980703408067261,0.00440026304097,-0.010607596398605312,-0.012039861553936286,3.0,3.452823517631084,2.422254923312769,0.0007266764769938307,0.0007055886783371434,0.02869843929896657
Baseline,1998-11,-0.018384026596863955,0.00424131626646,-0.051144680937276754,-0.052518795471645036,3.0,3.159845905670683,2.2284195201037957,0.0006685258560311388,0.0007055886783371434,0.029389164326078812
Baseline,1998-12,0.008342501652664603,0.00426517593034,0.029399427600077077,0.028180279471694745,3.0,3.189494474631677,1.71186483348396,0.000513559450045188,0.0007055886783371434,0.03248041785405324
Baseline,1999-01,-0.007631499414895517,0.00418561945533,-0.01880470644662957,-0.020347084871899783,3.0,3.109255301080758,2.789299156443564,0.0008367897469330692,0.0007055886783371434,0.03230304427214299
Baseline,1999-02,-0.008451949114119922,0.00398642440128,-0.02147050210964052,-0.022937590392788646,3.0,2.9000129468137796,2.5383320160366,0.0007614996048109801,0.0007055886783371434,0.03311198328969439
Baseline,1999-03,-0.0010413078341587193,0.00399440055532,0.000902689093581488,-0.0004821602044779113,2.9572533303530957,2.7834542630878123,2.264202065740853,0.0006792606197222558,0.0007055886783371434,0.03381516185089899
Baseline,1999-04,-0.0010000782615101622,0.00400237601239,0.0010297982365579106,-0.00015028956970420033,2.960496136888441,2.166941205123353,1.5816637597498917,0.00047449912792496747,0.0007055886783371434,0.03377812210391959
Baseline,1999-05,-0.004216373526914162,0.00397844755015,-0.00851528303473359,-0.009879250973406585,2.951404049312661,2.4989791083320867,2.194597534452843,0.0006583792603358529,0.0007055886783371434,0.03388217889830725
Baseline,1999-06,-0.0010688754058570155,0.00401035077263,0.0008717009391987496,-0.00034950408194773445,2.9246748559481675,2.670433571593714,1.7187211426978017,0.0005156163428093406,0.0007055886783371434,0.03419183496470428
Baseline,1999-07,0.006957744291716179,0.00417765999336,0.024739881999694013,0.02339897049885996,2.943005168312848,2.4024795766296974,2.1177427416563726,0.0006353228224969117,0.0007055886783371434,0.03397887338992596
Baseline,1999-08,0.002335917920731597,0.00426517593034,0.011302818995207131,0.009883300606208291,3.0,2.4563833653320546,2.379765702205653,0.000713929710661696,0.0007055886783371434,0.03285336767793228
Baseline,1999-09,0.003370459411270135,0.00440026304097,0.014556133998716136,0.013296580010532173,3.0,2.5298517507352716,1.8465510328227346,0.0005539653098468204,0.0007055886783371434,0.032631254985658574
Baseline,1999-10,0.004516359689419024,0.00447169891704,0.018081365387493387,0.016794399008784357,3.0,2.9075252060988706,1.9379256679062893,0.0005813777003718868,0.0007055886783371434,0.03261884187920944
Baseline,1999-11,0.005011452166796225,0.00497019161052,0.020079271743456584,0.01862903112059336,3.0,2.5070639114646616,2.4821731484202734,0.0007446519445260821,0.0007055886783371434,0.0313323765757147
Baseline,1999-12,0.0022015101947251282,0.00486755056534,0.011504229036094049,0.010200935713005592,3.0,3.211305362916975,1.9923488158377123,0.0005977046447513138,0.0007055886783371434,0.030694935616807667
Baseline,2000-01,0.003251310386328278,0.00490704153896,0.01470883564331027,0.013201856875077665,3.0,2.6505879488801414,2.6713002996515365,0.000801390089895461,0.0007055886783371434,0.03060617136343343
Baseline,2000-02,-0.0024056029268383298,0.00482804251254,-0.0024236093275722403,-0.0038034011039426406,3.0,2.938536665398619,2.247343660110857,0.000674203098033257,0.0007055886783371434,0.030545186069652418
Baseline,2000-03,-0.009111408568800064,0.00487545012591,-0.022592042234652054,-0.023928145295837373,3.0,3.6470764703118044,2.1017146094939214,0.0006305143828481764,0.0007055886783371434,0.0307376778304752
Baseline,2000-04,-0.005803460265098137,0.00497808230113,-0.012518968802657349,-0.013845008469689947,3.0,2.468302788073053,2.068169962318182,0.0006204509886954546,0.0007055886783371434,0.031284828255373175
Baseline,2000-05,0.005403893416824009,0.00508848047427,0.021382653543151386,0.020155001089678444,3.0,2.897717194785403,1.7402125837860019,0.0005220637751358005,0.0007055886783371434,0.03170539157771708
Baseline,2000-06,-0.010829907170304917,0.00542672902525,-0.027239305400410307,-0.02850442019835902,3.0,2.534235054552425,1.8650870653718978,0.0005595261196115693,0.0007055886783371434,0.03159902270123693
Baseline,2000-07,0.0008008099753068352,0.00544243108958,0.007857936074819882,0.006219464808822337,3.0,2.817488082809738,3.1096086255346713,0.0009328825876604015,0.0007055886783371434,0.03259200234580888
Baseline,2000-08,0.007673958994330224,0.00539531680184,0.028541404104526658,0.02683817159802162,3.0,2.7047304967924495,3.3254794272263135,0.0009976438281678942,0.0007055886783371434,0.03054917604962479
Baseline,2000-09,0.0005431265781325676,0.0053481782153,0.006986272162897711,0.005978471022744618,3.0,2.4739921313214572,1.0073748727198308,0.00030221246181594925,0.0007055886783371434,0.03061871071077898
Baseline,2000-10,0.005231070448135731,0.00534031941998,0.02111733752569167,0.01975756881481763,3.0,2.589846540136522,2.180600108456328,0.0006541800325368984,0.0007055886783371434,0.03044361250449758
Baseline,2000-11,-0.0006206153612145163,0.00539531680184,0.00352342546873885,0.0023046917054605803,3.0,3.2869719316458346,1.7104836164704202,0.0005131450849411261,0.0007055886783371434,0.030487199982291165
Baseline,2000-12,0.005698067562222891,0.00537960664082,0.022565769413781522,0.021274831963892925,3.0,3.318556886568086,1.951162571838186,0.0005853487715514558,0.0007055886783371434,0.03053613022132252
Baseline,2001-01,0.008036159764863184,0.00522235632413,0.029456738688028894,0.028291359666233234,3.0,2.8541879070019585,1.5326344781950558,0.00045979034345851674,0.0007055886783371434,0.02921070436352475
